frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_10,ID_11,ID_12,ID_14,ID_15,ID_17
0,(1906!808),(344!1015),(714!1377),(1433!2128),(1696!2614),(340!2778),(234!2800),(1090!2807),(1355!2807),(817!2809),(741!2811),(78!2895),,,,
2,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,
5,(1906!807),(363!1014),(717!1375),(1437!2126),(1692!2607),(342!2776),(229!2799),(1093!2805),,(751!2810),,(81!2905),,,,
6,(1906!807),(368!1010),(718!1376),(1438!2128),(1693!2604),(342!2776),(227!2799),(1093!2805),(1357!2807),(750!2809),(817!2807),(82!2905),,,,
7,(1907!805),(362!1005),(718!1374),(1437!2129),(1690!2603),(342!2776),(227!2799),(1093!2805),(1358!2806),(751!2810),(819!2807),(82!2908),,,,
8,(1906!807),(357!1000),(717!1377),(1436!2129),(1689!2599),(342!2776),(236!2798),,(1356!2807),(753!2809),(818!2810),(82!2910),,,,
9,(1906!805),(352!1000),(717!1377),(1437!2128),(1687!2600),(341!2777),(228!2799),(1093!2805),(1358!2807),(747!2808),(821!2809),(84!2910),,,,
10,(1906!807),(346!995),(718!1377),(1436!2129),(1687!2605),(341!2777),(228!2799),(1091!2808),(1357!2807),(754!2811),(823!2810),(82!2912),,,,
11,(1904!810),(348!994),(716!1377),(1436!2128),(1689!2607),(340!2777),(226!2799),(1091!2808),(1356!2807),(758!2811),(822!2812),(84!2910),,,,
12,(1905!808),(346!994),(718!1377),(1436!2129),(1688!2607),(340!2777),(228!2799),(1091!2806),(1357!2806),(755!2810),(819!2809),(82!2912),,,,
13,(1905!809),(348!997),(715!1376),(1435!2130),(1687!2608),(340!2777),(227!2799),(1089!2808),(1355!2807),(765!2812),(825!2808),(80!2912),,,,
14,(1905!809),(347!997),(717!1378),(1436!2128),(1680!2614),(341!2776),(227!2800),(1091!2806),(1356!2807),(767!2810),(828!2806),,,,,
15,(1905!807),(345!996),(717!1375),(1436!2128),(1670!2619),(342!2776),(227!2799),(1091!2806),(1356!2807),(769!2813),(835!2806),(85!2914),,,,
16,(1906!809),(344!996),(717!1375),(1436!2128),(1665!2621),(342!2777),(226!2799),(1093!2806),(1356!2804),(772!2810),(835!2809),,,,,
17,(1906!807),(342!996),(719!1377),(1437!2128),(1661!2619),(342!2776),(226!2799),(1091!2807),(1357!2806),(775!2812),(833!2810),,,,,
18,(1907!807),(343!995),(717!1377),(1437!2127),(1660!2615),(341!2776),(228!2799),,(1356!2807),(779!2811),(840!2809),,,,,
19,(1907!807),(342!997),(717!1377),(1437!2128),(1660!2606),(341!2776),(228!2799),(1093!2806),(1356!2807),(778!2813),(843!2807),,,,,
20,(1906!807),(340!995),(718!1377),(1436!2128),(1662!2603),(342!2776),(227!2798),(1092!2806),(1356!2807),(779!2813),(845!2810),,,,,
21,(1906!808),(338!995),(716!1377),(1437!2129),(1663!2601),(342!2776),(226!2798),(1091!2808),(1357!2804),(780!2812),(849!2808),,,,,
22,(1905!808),(338!994),(715!1377),(1436!2129),(1659!2600),(340!2776),(228!2798),(1091!2808),(1355!2804),(782!2811),(851!2809),,,,,
23,(1905!808),(334!992),(718!1375),(1436!2130),(1658!2599),(339!2776),(229!2800),(1091!2806),(1356!2804),(783!2815),(854!2808),(116!2921),,,,
24,(1905!808),(330!989),(716!1376),(1436!2129),(1656!2603),(339!2777),(227!2799),(1093!2807),(1356!2804),(788!2811),(853!2810),,,,,
25,(1904!808),(326!987),(715!1378),(1436!2130),(1653!2605),(340!2777),(225!2800),(1092!2807),(1355!2806),(786!2812),(854!2806),,,,,
26,(1906!806),(322!982),(718!1376),(1436!2129),(1649!2612),(340!2777),(226!2800),(1092!2807),(1355!2807),(794!2814),(858!2810),,,,,
27,(1906!809),(321!982),(720!1376),(1435!2130),(1648!2616),(340!2778),(227!2799),(1093!2807),(1356!2808),(793!2813),(861!2809),,,,,
28,(1907!808),(318!982),(718!1378),(1436!2127),(1647!2618),(340!2776),(228!2799),(1091!2808),(1355!2807),(801!2812),(861!2808),,,,,
29,(1907!808),(318!982),(716!1376),(1436!2129),(1643!2618),(342!2778),(227!2799),(1090!2808),(1357!2807),(805!2812),(866!2809),,,,,
30,(1907!808),(317!980),(717!1377),(1437!2129),(1642!2618),(341!2778),(226!2800),(1093!2806),(1359!2805),(808!2814),(868!2810),,,,,
31,(1906!809),(313!979),(717!1377),(1436!2129),(1645!2614),(340!2779),(227!2800),(1092!2806),(1357!2804),(870!2805),,,,,,
32,(1906!808),(312!980),(717!1377),(1436!2129),(1646!2614),(341!2777),(226!2800),(1093!2806),(1357!2807),(873!2805),(806!2811),,,,,
33,(1905!809),(310!976),(717!1375),(1436!2129),(1645!2615),(340!2776),(227!2800),(1093!2808),(1356!2807),(873!2805),(813!2814),,,,,
34,(1906!809),(306!975),(715!1376),(1436!2129),(1647!2613),(340!2777),(227!2799),(1090!2806),(1355!2807),(875!2807),(806!2811),,,,,
35,(1906!806),(304!972),(717!1375),(1435!2129),(1646!2611),(340!2777),(227!2800),(1092!2807),(1356!2807),(871!2805),(808!2812),,,,,
36,(1905!809),(300!969),(715!1378),(1436!2130),(1646!2611),(340!2777),(228!2798),(1093!2807),,(881!2808),(815!2813),,,,,
37,(1905!807),(298!966),(715!1378),(1436!2128),(1647!2606),(340!2777),(226!2800),(1093!2808),(1356!2806),(883!2808),(812!2811),,,,,
38,(1905!808),(295!965),(715!1378),(1437!2128),(1647!2605),(340!2777),(227!2799),,(1356!2807),(887!2809),(817!2811),,,,,
39,(1906!808),(291!965),(718!1377),(1437!2128),(1647!2604),(341!2777),(226!2799),(1093!2808),(1357!2804),(887!2810),(829!2813),,,,,
40,(1907!807),(286!964),(718!1374),(1436!2129),(1645!2602),(340!2777),(226!2799),(1093!2808),(1356!2804),(883!2807),,,,,,
41,(1906!807),(286!964),(720!1376),(1437!2127),(1643!2604),(341!2777),(227!2799),(1093!2808),(1356!2806),(892!2810),(832!2812),,,,,
42,(1906!807),(286!965),(718!1376),(1436!2129),(1644!2605),(340!2776),(228!2798),(1092!2809),(1357!2806),(893!2807),(832!2812),,,,,
43,(1906!807),(285!964),(718!1375),(1437!2129),(1641!2604),(341!2776),(234!2799),(1092!2806),(1357!2806),(896!2809),(846!2812),,,,,
44,(1906!806),(280!964),(718!1375),(1436!2129),(1638!2605),(340!2776),(226!2799),(1092!2806),(1358!2804),(895!2811),,,,,,
45,(1906!808),(278!964),(719!1375),(1436!2131),(1637!2607),(340!2776),(226!2799),(1091!2806),(1357!2804),(844!2810),,,,,,
46,(1905!808),(275!961),(717!1376),(1436!2128),(1635!2606),(340!2777),(225!2799),(1092!2806),(1354!2806),(902!2807),,(185!2920),,,,
47,(1906!808),(275!960),(716!1377),(1436!2129),(1633!2606),(339!2777),(227!2800),(1090!2806),(1354!2804),(905!2809),(843!2811),(178!2922),,,,
48,(1906!808),(273!957),(717!1377),(1436!2127),(1628!2607),(340!2777),(224!2799),(1090!2806),(1356!2807),(846!2809),,(188!2921),,,,
49,(1906!807),(271!956),(717!1377),(1436!2129),(1624!2607),(340!2777),(227!2799),(1090!2806),(1354!2807),(847!2812),(906!2810),(188!2921),,,,
50,(1906!807),(269!953),(718!1377),(1436!2130),(1619!2607),(340!2776),(233!2800),(1090!2808),(1358!2804),(913!2809),,,,,,
51,(1907!808),(263!950),(716!1375),(1436!2129),(1616!2610),(340!2777),(226!2797),(1092!2805),(1357!2804),(911!2808),(853!2811),(183!2922),,,,
52,(1906!806),(258!949),(718!1375),(1437!2129),(1618!2611),(340!2777),(226!2797),(1092!2806),(1357!2805),(855!2812),,,,,,
53,(1906!806),(256!949),(717!1377),(1436!2128),(1618!2608),(341!2776),(227!2798),(1092!2808),(1357!2804),(854!2811),(919!2809),(179!2921),,,,
54,(1906!806),(253!951),(717!1376),(1437!2128),(1615!2605),(340!2777),(234!2799),(1090!2805),(1358!2804),(852!2812),(920!2810),,,,,
55,(1907!807),(251!948),(719!1376),(1437!2129),(1615!2601),(340!2777),(226!2799),(1091!2808),(1354!2804),(848!2809),(921!2809),,,,,
56,(1905!807),(247!947),(718!1377),(1435!2129),(1613!2601),(341!2777),(226!2799),(1090!2807),(1355!2804),(849!2810),(924!2809),,,,,
57,(1906!806),(243!947),(718!1374),(1436!2127),(1612!2601),(339!2777),(226!2798),(1092!2805),(1356!2804),(857!2811),(927!2810),,,,,
58,(1906!807),(243!947),(718!1374),(1437!2129),,(338!2778),(233!2798),(1090!2808),(1357!2804),(856!2813),(929!2809),,,,,
59,(1906!806),(239!948),(719!1374),(1436!2128),(1614!2589),(340!2777),(233!2799),(1089!2805),(1355!2806),(856!2814),(922!2808),,,,,
60,(1906!806),(236!949),(719!1376),(1437!2128),(1613!2582),(339!2778),(228!2799),,(1355!2804),(858!2815),(922!2808),,,,,
61,(1906!806),(233!947),(717!1377),(1436!2127),(1609!2575),(340!2778),(226!2800),(1091!2810),(1356!2806),(863!2813),(923!2808),,,,,
62,(1907!807),(228!945),(718!1375),(1436!2127),(1606!2569),(340!2778),(226!2799),(1093!2806),(1355!2807),(860!2812),(926!2809),,,,,
63,(1906!807),(227!943),(717!1376),(1437!2128),(1604!2570),(340!2777),(234!2799),(1091!2806),(1356!2806),(869!2812),(928!2808),,,,,
64,(1905!808),(224!941),(715!1376),(1436!2129),(1601!2570),(340!2777),(227!2800),,(1354!2806),(870!2814),(936!2809),,,,,
65,(1906!807),(221!940),(717!1376),(1436!2130),(1597!2571),(340!2777),(227!2799),(1084!2808),(1358!2805),(874!2814),(931!2808),,,,,
66,(1906!807),(214!939),(717!1377),(1436!2130),(1591!2571),(339!2777),(226!2799),(1092!2806),(1356!2806),(874!2813),(933!2807),,,,,
67,(1906!807),(212!940),(715!1375),(1436!2129),(1589!2573),(340!2778),(227!2798),,(1357!2804),(875!2815),,,,,,
68,(1906!808),(209!939),(716!1376),(1437!2129),(1582!2572),(340!2775),(225!2800),,(1357!2804),(875!2813),(935!2810),,,,,
69,(1906!809),(207!939),(716!1377),(1437!2129),(1577!2570),(340!2776),(226!2799),,(1356!2807),(882!2816),(936!2807),,,,,
70,(1906!810),(204!940),(717!1377),(1436!2130),(1572!2574),(340!2777),(226!2799),(1083!2806),(1358!2804),(898!2814),(940!2808),,,,,
71,(1908!809),(201!938),(716!1375),(1436!2129),(1565!2572),(340!2778),(226!2799),,(1355!2806),(888!2814),(946!2806),,,,,
72,(1908!809),(195!938),(718!1375),(1437!2129),(1563!2572),(341!2778),(227!2799),,(1356!2806),(885!2812),(945!2805),,,,,
73,(1906!806),(192!937),(717!1377),(1436!2130),(1559!2570),(341!2777),(227!2799),,(1356!2806),(894!2814),(949!2806),,,,,
74,(1905!805),(191!937),(718!1377),(1437!2130),(1558!2568),(341!2776),(226!2799),,(1355!2806),(894!2814),(956!2805),,,,,
75,(1906!807),(192!935),(718!1376),(1437!2127),(1560!2566),(341!2776),(225!2799),,(1357!2804),(897!2813),(958!2806),,,,,
76,(1908!807),(191!932),(716!1376),(1436!2127),(1559!2567),(340!2777),(226!2798),(1093!2806),(1357!2807),(890!2811),(954!2806),,,,,
77,(1906!809),(191!930),(718!1376),(1437!2128),(1560!2565),(340!2777),(224!2799),(1091!2806),(1355!2805),(892!2812),(957!2805),,,,,
78,(1908!809),(189!928),(716!1377),(1436!2129),(1558!2560),(342!2777),(225!2798),(1092!2806),(1356!2805),(897!2815),(965!2808),,,,,
79,(1906!808),(188!927),(717!1377),(1437!2127),(1552!2554),(340!2779),(226!2801),(1090!2807),(1355!2807),(902!2816),(969!2809),,,,,
80,(1906!809),(185!926),(716!1377),(1436!2130),(1548!2549),(339!2779),(230!2798),(1091!2807),(1357!2804),(908!2817),(964!2806),,,,,
81,(1908!808),(184!924),(718!1377),(1436!2129),(1548!2546),(339!2778),(229!2800),(1091!2807),(1356!2806),(909!2818),(967!2807),,,,,
82,(1907!809),(182!922),(718!1378),(1436!2129),(1545!2544),(340!2777),(224!2801),(1091!2808),(1355!2804),(912!2821),(970!2807),,,,,
83,(1906!809),(181!922),(718!1376),(1436!2131),(1544!2537),(342!2778),(225!2800),(1084!2808),(1360!2803),(914!2820),(978!2806),,,,,
84,(1908!808),(180!921),(717!1378),(1436!2128),(1544!2529),(341!2778),(225!2800),(1092!2807),,(916!2821),(982!2809),(246!2921),,,,
85,(1906!809),(182!920),(717!1377),(1436!2128),(1546!2523),(341!2778),(225!2799),(1090!2809),(1366!2808),(917!2822),(975!2810),(246!2921),,,,
86,(1906!807),(182!920),(717!1377),(1437!2129),(1546!2515),(341!2778),(226!2798),(1090!2809),(1370!2809),(919!2821),(972!2812),(247!2921),,,,
87,(1905!808),(181!921),(718!1378),(1437!2129),(1549!2508),(341!2778),(226!2800),(1093!2808),(1372!2809),(921!2818),(990!2810),,,,,
88,(1906!807),(182!922),(717!1378),(1436!2129),(1547!2508),(340!2778),(226!2799),(1091!2806),(1373!2809),(921!2817),(988!2809),,,,,
89,,(185!922),(717!1376),(1437!2129),,(338!2778),(226!2799),(1091!2806),(1374!2810),(985!2811),,,,,,
90,(1905!807),(186!921),(718!1376),(1436!2130),(1541!2503),(339!2778),(225!2800),,(1376!2811),(992!2808),(912!2811),,,,,
91,(1905!808),(184!921),(718!1378),(1436!2129),(1542!2498),(340!2778),(225!2801),(1089!2809),(1380!2811),(992!2811),(918!2813),,,,,
92,(1905!807),(186!920),(717!1377),(1436!2130),(1543!2494),(341!2778),(227!2800),(1087!2805),(1381!2812),(990!2809),(919!2813),,,,,
93,(1906!807),(186!919),(716!1378),(1437!2129),(1541!2490),(342!2778),(226!2800),(1090!2806),(1384!2811),(988!2809),(921!2814),,,,,
94,(1906!808),(185!917),(716!1377),(1436!2128),(1542!2489),(340!2778),(225!2799),,(1385!2808),(1000!2809),(925!2814),,,,,
95,(1906!808),(185!914),(718!1378),(1436!2129),(1546!2484),(340!2777),(233!2800),(1092!2806),(1387!2811),(995!2809),(925!2812),,,,,
96,(1906!808),(181!914),(717!1376),(1436!2130),(1545!2480),(340!2778),(234!2799),(1090!2808),(1389!2809),(1007!2809),(926!2813),(256!2920),,,,
97,(1907!808),(181!913),(716!1377),(1436!2129),(1544!2476),(340!2777),(224!2800),(1091!2807),(1394!2810),(1000!2810),(929!2810),,,,,
98,(1906!809),(179!913),(714!1377),(1437!2129),(1542!2475),(341!2777),(225!2800),(1092!2807),(1395!2809),(1005!2808),(923!2811),,,,,
99,(1905!808),(178!914),(716!1376),(1436!2128),(1538!2470),(340!2778),(234!2799),(1092!2806),(1400!2810),(930!2812),,,,,,
100,(1906!808),(180!912),(717!1378),(1436!2128),(1537!2464),(340!2778),(232!2800),(1090!2808),(1399!2813),(922!2811),(1013!2811),,,,,
101,(1906!809),(179!911),(717!1378),(1436!2129),(1536!2461),(339!2777),(233!2800),(1090!2808),(1406!2809),(934!2809),(1021!2811),,,,,
102,(1906!808),(180!910),(717!1378),(1436!2129),(1534!2461),(340!2778),(226!2800),(1015!2810),(1412!2807),(936!2810),,,,,,
103,(1905!807),(184!908),(716!1377),(1436!2130),(1535!2459),(339!2778),(226!2800),(1091!2806),(1418!2810),(929!2810),,,,,,
104,(1908!807),(185!908),(715!1377),(1436!2131),(1533!2460),(340!2776),(225!2800),(1015!2805),(1422!2809),(938!2810),,,,,,
105,(1908!808),(185!904),(717!1376),(1437!2127),(1534!2459),(340!2778),(225!2800),(1014!2806),(1427!2805),(937!2810),(1092!2805),,,,,
106,(1906!807),(185!905),(716!1375),(1436!2130),(1534!2458),(340!2777),(225!2798),(1012!2806),(1431!2807),(941!2810),(1090!2808),,,,,
107,(1905!808),(185!903),(717!1375),(1436!2128),(1531!2457),(340!2777),(227!2798),(1016!2805),(1435!2807),(943!2812),(1090!2807),,,,,
108,(1906!807),(186!903),(717!1375),(1437!2127),(1527!2456),(340!2775),(225!2798),(1016!2804),(1440!2807),(948!2810),,,,,,
109,(1906!807),(186!902),(718!1375),(1437!2129),(1524!2458),(341!2778),(225!2799),(1011!2807),(1446!2806),(950!2813),(1090!2805),(273!2923),,,,
110,(1906!807),(186!900),(717!1375),(1437!2127),(1522!2455),(339!2777),(225!2799),(1015!2805),(1449!2806),(948!2813),(1083!2808),,,,,
111,(1906!808),(185!901),(717!1375),(1436!2129),(1521!2452),(341!2777),(233!2799),(1008!2805),(1454!2804),(948!2812),(1091!2805),,,,,
112,(1906!808),(183!900),(719!1376),(1436!2129),(1519!2451),(339!2777),(226!2799),(1016!2806),(1460!2804),(948!2810),(1084!2806),,,,,
113,(1905!807),(183!900),(716!1374),(1436!2127),(1520!2450),(339!2777),(233!2798),(1016!2804),(1458!2802),(947!2811),(1090!2805),,,,,
114,(1905!807),(185!899),(718!1377),(1436!2129),(1520!2450),(340!2776),(224!2799),(1014!2807),(1468!2803),(945!2812),(1091!2806),(298!2924),,,,
115,(1906!808),(183!896),(717!1377),(1436!2129),(1523!2448),(341!2776),(226!2798),(1009!2805),(1472!2805),(946!2812),(1090!2805),,,,,
116,(1906!807),(183!897),(717!1375),(1437!2128),(1525!2444),(341!2776),(226!2799),(1010!2805),(1478!2799),(950!2814),(1090!2806),(302!2924),,,,
117,(1905!808),(185!893),(717!1376),(1436!2127),(1532!2437),(341!2776),(226!2799),(1010!2804),(1477!2800),(951!2812),,,,,,
118,(1906!808),(186!891),(718!1376),(1436!2130),(1537!2427),(339!2776),(236!2798),(1016!2804),(1487!2799),(953!2812),(1089!2805),,,,,
119,(1905!806),(185!888),(717!1375),(1436!2129),(1541!2422),(340!2775),(224!2799),(1010!2804),(1485!2796),(948!2812),(1091!2805),,,,,
120,(1906!807),(185!884),(717!1375),(1437!2129),(1542!2418),(340!2778),(225!2798),(1009!2804),(1488!2794),(958!2814),(1090!2806),,,,,
121,(1905!807),(186!883),(717!1376),(1436!2130),(1539!2417),(340!2777),(234!2799),(1009!2805),(1496!2795),(958!2814),(1089!2808),,,,,
122,(1905!808),(186!882),(717!1375),(1436!2130),(1538!2419),(341!2776),(224!2798),(1015!2806),(1497!2795),(958!2813),(1090!2807),(327!2923),,,,
123,(1906!808),(184!878),(717!1375),(1436!2130),(1537!2419),(340!2777),(225!2799),(1015!2806),(1490!2794),(953!2811),(1085!2808),(328!2922),,,,
124,(1905!807),(182!873),(718!1375),(1436!2127),(1538!2418),(341!2777),(233!2800),(1015!2806),(1488!2793),(960!2813),(1090!2805),,,,,
125,(1906!808),(179!873),(718!1375),(1436!2128),(1536!2420),(341!2776),(224!2799),(1016!2803),(1495!2790),(956!2810),(1089!2807),,,,,
126,(1906!808),(176!871),(717!1376),(1436!2129),(1530!2424),(340!2777),(234!2799),(1091!2805),(1489!2790),(955!2811),,,,,,
127,(1906!808),(176!870),(716!1377),(1436!2129),(1529!2426),(340!2777),(225!2799),(1092!2805),(1498!2787),(962!2811),,,,,,
128,(1906!807),(174!867),(717!1375),(1437!2129),(1525!2427),(341!2777),(225!2798),(1090!2807),(1498!2787),(955!2809),(1016!2803),,,,,
129,(1906!808),(177!867),(718!1376),(1437!2128),(1526!2426),(340!2777),(226!2799),(1090!2805),(1493!2788),(968!2812),(1010!2805),,,,,
130,(1905!806),(182!866),(719!1377),(1436!2129),(1524!2428),(341!2776),(226!2798),(1091!2807),(1494!2790),(970!2812),(1016!2805),,,,,
131,(1906!807),(184!864),(718!1375),(1436!2128),(1525!2427),(341!2776),(227!2798),(1091!2804),(1494!2791),(968!2812),(1010!2805),,,,,
132,(1906!807),(184!863),(717!1376),(1437!2128),(1523!2424),(340!2778),(226!2799),(1092!2807),(1506!2794),,,,,,,
133,(1906!806),(186!865),(716!1376),(1436!2129),(1525!2420),(341!2776),(227!2798),(1092!2806),(1509!2792),,,,,,,
134,(1905!807),(186!863),(717!1375),(1436!2128),(1523!2416),(340!2776),(226!2799),(1091!2804),(1511!2793),,,,,,,
135,(1905!807),(188!861),(716!1376),(1437!2129),(1524!2415),(340!2777),(226!2797),(1092!2806),(1514!2796),,,,,,,
136,(1905!806),(186!858),(718!1377),(1436!2128),(1523!2412),(340!2778),(227!2797),(1091!2804),(1514!2794),,,,,,,
137,(1905!807),(186!855),(719!1375),(1436!2128),(1526!2412),(340!2778),(225!2799),(1093!2805),(1510!2796),,,,,,,
138,(1905!807),(183!853),(718!1377),(1432!2129),(1528!2416),(339!2777),(226!2798),(1092!2805),(1521!2797),,,(377!2922),,,,
139,(1906!807),(185!852),(718!1375),(1436!2129),(1532!2419),(339!2776),(225!2798),,(1523!2799),,,(378!2925),,,,
140,(1906!807),(187!851),(719!1374),(1436!2130),(1533!2421),(340!2778),(226!2799),(1090!2806),(1524!2800),,,(380!2922),,,,
141,(1905!807),(185!847),(717!1374),(1436!2127),(1529!2422),(340!2777),(226!2798),(1091!2805),(1526!2801),,,(382!2921),,,,
142,(1906!807),(186!847),(715!1376),(1436!2129),(1526!2422),(341!2776),(226!2799),(1091!2807),(1529!2802),,,(382!2923),,,,
143,(1905!807),(186!844),(717!1375),(1437!2129),(1524!2421),(339!2777),(226!2798),,(1533!2804),,,(386!2924),,,,
144,(1905!807),(186!845),(718!1376),(1436!2129),(1520!2419),(340!2777),(234!2799),(1092!2806),(1532!2804),,,(384!2924),,,,
145,(1906!807),(186!843),(712!1375),(1434!2129),(1519!2417),(341!2777),(226!2799),,(1534!2805),,,(380!2923),,,,
146,(1905!808),(189!841),(718!1376),(1436!2127),(1521!2410),(340!2776),(227!2798),(1084!2805),(1536!2807),,,(384!2920),,,,
147,(1906!808),(190!838),(719!1376),(1436!2129),(1521!2404),(340!2777),(235!2797),(1083!2805),(1536!2807),,,,,,,
148,(1905!807),(189!837),(719!1377),(1436!2128),(1519!2399),(340!2777),(224!2798),(1083!2808),(1535!2808),,,(386!2922),,,,
149,(1905!807),(192!835),(718!1376),(1436!2129),(1519!2389),(341!2777),(227!2797),(1091!2805),(1535!2809),,,,,,,
150,(1905!808),(192!834),(713!1377),(1435!2130),(1516!2382),(341!2777),(226!2799),(1091!2805),(1534!2812),,,(389!2924),,,,
151,(1906!808),(191!831),(718!1374),(1435!2128),(1515!2375),(341!2776),(225!2799),(1091!2805),(1534!2812),,,(386!2925),,,,
152,(1906!807),(191!828),(717!1375),(1437!2128),(1513!2373),(341!2777),(225!2798),,(1538!2810),,,,,,,
153,(1906!808),(193!824),(717!1375),(1437!2127),(1512!2372),(340!2777),(227!2798),(1093!2807),(1538!2812),,,,,,,
154,(1906!808),(192!822),(717!1377),(1436!2128),(1514!2373),(340!2777),(225!2798),(1092!2805),(1542!2811),,,,,,,
155,(1906!807),(194!818),(716!1375),(1437!2128),(1508!2372),(341!2777),(228!2798),(1092!2805),(1542!2812),,,,,,,
156,(1905!808),(193!816),(717!1374),(1436!2129),(1509!2369),(340!2776),(226!2798),(1092!2805),(1543!2812),,,,,,,
157,(1905!807),(196!814),(716!1377),(1436!2128),(1508!2368),(340!2778),(227!2799),,(1545!2812),,,,,,,
158,(1905!807),(194!810),(717!1377),(1436!2128),(1509!2368),(340!2776),(228!2799),,(1545!2812),,,,,,,
159,(1904!807),(196!807),(718!1375),(1436!2128),(1513!2367),(340!2776),(224!2798),,(1542!2815),,,,,,,
160,(1905!807),(195!803),(718!1375),(1437!2129),(1511!2369),(340!2777),(233!2799),(1092!2805),(1548!2812),,,,,,,
161,(1906!807),(196!800),(718!1375),(1435!2129),(1515!2366),(340!2777),(226!2798),,(1549!2812),,,,,,,
162,(1905!807),(197!798),(716!1377),(1437!2128),(1513!2365),(341!2776),(225!2800),(1092!2807),(1553!2813),,,,,,,
163,(1906!806),(200!794),(717!1375),(1436!2128),(1512!2365),(340!2776),(226!2799),(1091!2806),(1554!2812),,,,,,,
164,(1905!808),(200!791),(717!1375),(1436!2129),(1511!2366),(340!2776),(226!2799),(1087!2808),(1556!2814),,,,,,,
165,(1905!809),(201!788),(717!1376),(1436!2131),(1504!2365),(340!2778),(226!2799),(1096!2808),(1557!2814),,,,,,,
166,(1904!809),(203!784),(717!1377),(1436!2129),(1496!2373),(340!2777),(227!2798),(1099!2805),(1560!2814),,,,,,,
167,(1905!808),(203!778),(716!1377),(1437!2128),(1501!2373),(340!2776),(227!2797),(1101!2805),(1560!2817),,,,,,,
168,(1905!808),(200!775),(715!1375),(1436!2129),(1499!2373),(340!2776),(226!2798),(1099!2805),(1562!2817),,,,,,,
169,(1906!807),(203!772),(717!1375),(1432!2130),(1499!2375),(340!2778),(225!2798),(1099!2808),(1562!2817),,,,,,,
170,(1905!808),(201!768),(719!1376),(1437!2129),(1500!2374),(341!2776),(226!2798),(1091!2808),(1561!2818),,,,,,,
171,(1905!808),(202!763),(719!1375),(1436!2129),(1503!2376),(341!2776),(226!2798),(1100!2807),(1563!2818),,,,,,,
172,(1904!807),(204!758),(717!1376),(1436!2129),(1506!2379),(340!2778),(226!2798),(1101!2806),(1556!2811),,,(391!2926),,,,
173,(1906!807),(203!754),(717!1376),(1436!2129),(1507!2379),(340!2778),(225!2798),(1102!2806),(1555!2811),,,,,,,
174,(1905!807),(203!750),(717!1377),(1436!2127),(1507!2379),(341!2777),(227!2798),(1105!2805),(1554!2808),,,,,,,
175,(1905!807),(202!747),(714!1377),(1436!2128),(1508!2382),(341!2777),(235!2798),(1108!2807),(1553!2808),,,,,,,
176,(1905!808),(205!744),(715!1374),(1437!2129),(1508!2384),(340!2777),(226!2798),(1107!2807),,,,,,,,
177,(1905!807),(202!742),(717!1376),(1437!2128),(1506!2382),(341!2777),(225!2799),(1109!2806),,,,,,,,
178,(1906!807),(205!737),(717!1376),(1436!2128),(1513!2380),(340!2777),(228!2799),(1115!2808),(1550!2806),,,,,,,
179,(1906!808),(203!735),(716!1377),(1437!2129),(1511!2378),(340!2777),(225!2798),(1114!2808),(1551!2807),,,,,,,
180,(1905!808),(201!729),(718!1376),(1436!2127),(1508!2381),(340!2775),(225!2798),(1115!2807),,,,,,,,
181,(1905!809),(199!730),(718!1377),(1437!2128),(1500!2379),(340!2776),(225!2799),(1115!2806),(1548!2805),,,,,,,
182,(1905!808),(199!726),(717!1375),(1436!2129),(1508!2387),(341!2776),(225!2799),(1118!2806),(1550!2804),,,,,,,
183,(1905!808),(200!722),(717!1374),(1436!2130),(1507!2390),(341!2776),(227!2798),(1116!2806),,,,,,,,
184,(1904!809),(199!717),(717!1376),(1437!2127),(1508!2395),(340!2777),(234!2798),(1108!2808),,,,,,,,
185,(1905!808),(203!713),(716!1376),(1437!2128),(1507!2401),(340!2777),(236!2798),(1115!2808),,,,(392!2925),,,,
186,(1905!809),(199!712),(719!1376),(1437!2128),(1504!2408),(341!2777),(226!2798),(1115!2806),(1544!2804),,,,,,,
187,(1906!807),(203!710),(718!1376),(1437!2130),(1505!2414),(341!2777),(226!2798),(1117!2805),,,,,,,,
188,(1907!808),(199!709),(716!1374),(1437!2130),(1507!2415),(341!2776),(228!2798),(1117!2807),,,,,,,,
189,(1905!808),(199!704),(718!1376),(1436!2129),(1504!2417),(340!2776),(236!2798),(1116!2809),,,,,,,,
190,(1906!809),(197!702),(716!1376),(1436!2128),(1504!2419),(340!2776),(225!2798),(1118!2807),,,,,,,,
191,(1905!808),(195!698),(717!1375),(1437!2128),(1503!2418),(340!2776),(226!2798),(1119!2810),,,,,,,,
192,(1905!808),(194!695),(717!1375),(1437!2129),(1502!2418),(341!2776),(225!2799),(1122!2807),(1537!2803),,,,,,,
193,(1906!808),(195!694),(717!1377),(1437!2129),(1505!2417),(341!2777),(225!2799),(1118!2808),(1530!2807),,,,,,,
194,(1906!807),(194!693),(718!1375),(1436!2127),(1491!2415),(340!2776),(226!2798),(1122!2809),(1536!2803),,,,,,,
195,(1905!808),(193!689),(717!1377),(1436!2128),(1504!2413),(340!2777),(227!2798),(1115!2808),(1534!2803),,,,,,,
